Description,total_revenue,revenue_pct,cum_revenue_pct,total_transactions,days_since_last_sale,is_churned,segment,enhanced_segment
60 cake cases vintage christmas,16770.31,0.08190123407830567,45.61485205621272,1039,,,Healthy,Weak
home sweet home metal sign,16626.41,0.08119846903795351,45.69605052525067,721,0.0,0.0,Healthy,Healthy
set of 4 pantry jelly moulds,16478.48,0.0804760226695081,45.77652654792018,1073,0.0,0.0,Healthy,Healthy
vintage cream 3 basket cake stand,16409.02,0.08013680057289337,45.85666334849307,494,0.0,0.0,Healthy,Healthy
white wood garden plant ladder,16373.699999999999,0.07996430813908349,45.936627656632155,898,1.0,0.0,Healthy,Healthy
retro spot cake stand,16354.009999999998,0.07986814800256832,46.01649580463472,340,0.0,0.0,Healthy,Healthy
gardeners kneeling pad keep calm,16327.35,0.07973794844748988,46.09623375308221,913,0.0,0.0,Healthy,Healthy
set of 3 coloured  flying ducks,16218.1,0.07920440375910577,46.17543815684132,380,276.0,1.0,Churned,Churned
set of 3 coloured  flying ducks,16218.1,0.07920440375910577,46.17543815684132,380,391.0,1.0,Churned,Churned
lunch bag dolly girl design,16213.61,0.07918247592706144,46.25462063276838,994,0.0,0.0,Healthy,Healthy
heart ivory trellis large,16027.56,0.07827386275292995,46.33289449552131,833,1.0,0.0,Healthy,Healthy
doormat welcome to our home,15965.95,0.07797297773461102,46.41086747325592,606,0.0,0.0,Healthy,Healthy
home sweet home mug,15954.75,0.07791828024710619,46.488785753503024,755,0.0,0.0,Healthy,Healthy
childs breakfast set spaceboy,15946.55,0.07787823387232587,46.56666398737535,499,0.0,0.0,Healthy,Healthy
door mat red spot,15889.75,0.07760083947140854,46.64426482684676,412,,,Healthy,Weak
set of 3 notebooks in parcel,15866.56,0.07748758637004811,46.721752413216805,795,9.0,0.0,Healthy,Healthy
hot water bottle babushka,15837.18,0.07734410313943278,46.79909651635624,436,74.0,1.0,Churned,Churned
doormat home sweet home blue,15836.35,0.07734004966491234,46.87643656602115,437,0.0,0.0,Healthy,Healthy
vintage christmas bunting,15798.66,0.07715598285205012,46.953592548873196,401,0.0,0.0,Healthy,Healthy
childs breakfast set dolly girl,15795.01,0.07713815733156865,47.030730706204764,485,1.0,0.0,Healthy,Healthy
red retrospot umbrella,15791.12,0.0771191597220692,47.10784986592683,514,,,Healthy,Weak
pink 3 piece mini dots cutlery set,15767.15,0.07700209733140038,47.18485196325823,448,0.0,0.0,Healthy,Healthy
pink 3 piece mini dots cutlery set,15767.15,0.07700209733140038,47.18485196325823,448,0.0,0.0,Healthy,Healthy
set of 20 kids cookie cutters,15753.18,0.0769338719831466,47.261785835241376,796,0.0,0.0,Healthy,Healthy
red 3 piece mini dots cutlery set,15738.53,0.0768623257160086,47.33864816095738,500,0.0,0.0,Healthy,Healthy
red 3 piece mini dots cutlery set,15738.53,0.0768623257160086,47.33864816095738,500,0.0,0.0,Healthy,Healthy
hand warmer red retrospot,15664.130000000001,0.07649897812044085,47.415147139077824,733,,,Healthy,Weak
red diner wall clock,15658.98,0.07647382704359709,47.491620966121424,616,0.0,0.0,Healthy,Healthy
picture frame wood triple portrait,15645.27,0.0764068714584461,47.56802783757987,575,0.0,0.0,Healthy,Healthy
set of 6 soldier skittles,15620.09,0.07628389978564508,47.64431173736551,708,0.0,0.0,Healthy,Healthy
traditional wooden skipping rope,15547.75,0.07593061262081481,47.72024234998633,835,0.0,0.0,Healthy,Healthy
red/white dots ruffled umbrella,15476.880000000001,0.07558450450121956,47.79582685448755,421,0.0,0.0,Healthy,Healthy
red/white dots ruffled umbrella,15476.880000000001,0.07558450450121956,47.79582685448755,421,1.0,0.0,Healthy,Healthy
doormat 3 smiley cats,15437.73,0.07539330748016476,47.87122016196771,436,,,Healthy,Weak
metal 4 hook hanger french chateau,15411.9,0.07526716139960675,47.94648732336732,997,0.0,0.0,Healthy,Healthy
set of 3 heart cookie cutters,15388.44,0.07515258969810111,48.02163991306542,1248,0.0,0.0,Healthy,Healthy
feltcraft princess charlotte doll,15354.35,0.0749861042205083,48.09662601728593,685,0.0,0.0,Healthy,Healthy
set/6 red spotty paper plates,15334.029999999999,0.07488686735032098,48.17151288463625,984,1.0,0.0,Healthy,Healthy
feltcraft christmas fairy,15282.81,0.07463672401907125,48.24614960865532,586,0.0,0.0,Healthy,Healthy
set of 20 vintage christmas napkins,15275.82,0.07460258692642315,48.32075219558175,1086,0.0,0.0,Healthy,Healthy
pack of 60 dinosaur cake cases,15236.619999999999,0.07441114572015625,48.3951633413019,1303,1.0,0.0,Healthy,Healthy
beware of the cat metal sign,15167.38,0.07407299803847464,48.46923633934038,966,2.0,0.0,Healthy,Healthy
red retrospot round cake tins,15123.2,0.07385723598508509,48.543093575325464,465,,,Healthy,Weak
red retrospot mini cases,15118.47,0.07383413606402278,48.616927711389486,508,,,Healthy,Weak
area patrolled metal sign,15110.980000000001,0.07379755711925393,48.69072526850874,796,0.0,0.0,Healthy,Healthy
zinc folkart sleigh bells,15072.58,0.07361002287638024,48.76433529138512,692,0.0,0.0,Healthy,Healthy
wooden advent calendar cream,15060.57,0.07355136958843982,48.83788666097356,275,0.0,0.0,Healthy,Healthy
wooden skittles garden set,14881.94,0.07267899349978028,48.91056565447334,374,0.0,0.0,Healthy,Healthy
alarm clock bakelike ivory,14867.27,0.07260734955855745,48.9831730040319,746,0.0,0.0,Healthy,Healthy
open closed metal sign,14807.300000000001,0.07231447381519457,49.055487477847095,651,0.0,0.0,Healthy,Healthy
brocade ring purse,14766.42,0.07211482798580196,49.127602305832895,456,0.0,0.0,Healthy,Healthy
set of 2 wooden market crates,14677.84,0.0716822294640897,49.19928453529698,419,0.0,0.0,Healthy,Healthy
vintage snakes & ladders,14651.33,0.07155276246464747,49.27083729776163,828,0.0,0.0,Healthy,Healthy
red spotty round cake tins,14646.039999999999,0.07152692766920993,49.34236422543084,463,0.0,0.0,Healthy,Healthy
wooden happy birthday garland,14593.320000000002,0.07126945878159795,49.41363368421244,651,7.0,0.0,Healthy,Healthy
pink heart shape egg frying pan,14525.0,0.07093580410781851,49.48456948832026,715,38.0,0.0,Healthy,At Risk
3 stripey mice feltcraft,14486.55,0.07074802567973275,49.555317513999995,938,0.0,0.0,Healthy,Healthy
blue 3 piece mini dots cutlery set,14464.380000000001,0.07063975395669865,49.62595726795669,478,0.0,0.0,Healthy,Healthy
blue 3 piece mini dots cutlery set,14464.380000000001,0.07063975395669865,49.62595726795669,478,0.0,0.0,Healthy,Healthy
white spot red ceramic drawer knob,14411.13,0.07037969670583866,49.69633696466253,815,0.0,0.0,Healthy,Healthy
lunch bag pink retrospot,14391.72,0.0702849040065111,49.76662186866904,810,,,Healthy,Weak
lunch box with cutlery retrospot,14348.82,0.07007539309455066,49.83669726176359,886,,,Healthy,Weak
kensington coffee set,14266.98,0.06967571073942612,49.906372972503014,183,10.0,0.0,At Risk,At Risk
you're confusing me metal sign,14262.61,0.06965436895189077,49.9760273414549,772,0.0,0.0,Healthy,Healthy
doormat union jack guns and roses,14236.9,0.06952880891584175,50.04555615037074,401,,,Healthy,Weak
jumbo bag pears,14188.960000000001,0.06929468413450414,50.11485083450525,595,0.0,0.0,Healthy,Healthy
set of 3 butterfly cookie cutters,14076.34,0.06874468136282616,50.18359551586807,1114,0.0,0.0,Healthy,Healthy
mint kitchen scales,14016.8,0.06845390561228712,50.25204942148036,653,0.0,0.0,Healthy,Healthy
wooden box advent calendar,13999.1,0.06836746404721254,50.32041688552757,419,15.0,0.0,Healthy,Healthy
jumbo bag vintage christmas,13972.710000000001,0.0682385830922793,50.38865546861985,476,0.0,0.0,Healthy,Healthy
victorian sewing box medium,13968.48,0.06821792502333775,50.45687339364319,532,0.0,0.0,Healthy,Healthy
cake stand 3 tier magic garden,13965.519999999999,0.06820346925878289,50.525076862901976,421,15.0,0.0,Healthy,Healthy
feltcraft doll rosie,13921.730000000001,0.06798961185004752,50.59306647475202,787,14.0,0.0,Healthy,Healthy
red stripe ceramic drawer knob,13912.17,0.06794292363749875,50.66100939838952,825,0.0,0.0,Healthy,Healthy
doormat airmail,13875.59,0.06776427773634461,50.72877367612586,429,0.0,0.0,Healthy,Healthy
heart filigree dove large,13873.54,0.06775426614264954,50.79652794226851,706,0.0,0.0,Healthy,Healthy
bingo set,13862.17,0.06769873842542365,50.86422668069393,825,4.0,0.0,Healthy,Healthy
grow your own plant in a can,13856.6,0.06767153619279848,50.93189821688673,453,204.0,1.0,Churned,Churned
victorian sewing box small,13843.92,0.06760961082301624,50.99950782770975,655,0.0,0.0,Healthy,Healthy
blue stripe ceramic drawer knob,13839.18,0.06758646206491152,51.06709428977466,805,0.0,0.0,Healthy,Healthy
pink cherry lights,13787.93,0.06733617222253453,51.13443046199719,265,331.0,1.0,Churned,Churned
traditional knitting nancy,13784.32,0.06731854205022271,51.201749004047414,875,0.0,0.0,Healthy,Healthy
sweetheart cakestand 3 tier,13753.38,0.06716744024099064,51.26891644428841,526,0.0,0.0,Healthy,Healthy
full english breakfast plate,13750.11,0.06715147052812093,51.33606791481653,642,0.0,0.0,Healthy,Healthy
tea time tea towels,13714.66,0.06697834321275967,51.40304625802929,453,234.0,1.0,Churned,Churned
tea time tea towels,13714.66,0.06697834321275967,51.40304625802929,453,493.0,1.0,Churned,Churned
doughnut lip gloss,13695.77,0.0668860900396377,51.46993234806893,344,0.0,0.0,Healthy,Healthy
ivory diner wall clock,13689.85,0.066857178510528,51.53678952657946,500,,,Healthy,Weak
save the planet mug,13654.89,0.06668644421024508,51.60347597078971,779,0.0,0.0,Healthy,Healthy
doormat multicolour stripe,13634.35,0.06658613292512464,51.670062103714834,257,,,Healthy,Weak
filigris heart with butterfly,13552.97,0.06618869707395118,51.73625080078879,588,1.0,0.0,Healthy,Healthy
childs breakfast set circus parade,13437.03,0.06562248040419144,51.80187328119298,489,0.0,0.0,Healthy,Healthy
carriage,13426.0,0.06556861314640766,51.86744189433939,267,4.0,0.0,Healthy,Healthy
love hot water bottle,13334.32,0.06512087514154674,51.93256276948094,476,0.0,0.0,Healthy,Healthy
lunch bag alphabet design,13325.55,0.06507804505534877,51.99764081453629,740,0.0,0.0,Healthy,Healthy
frying pan union flag,13298.57,0.06494628271491304,52.0625870972512,480,0.0,0.0,Healthy,Healthy
set of 10 led dolly lights,13290.52,0.06490696889576895,52.12749406614697,372,0.0,0.0,Healthy,Healthy
white spot blue ceramic drawer knob,13272.39,0.06481842733787052,52.19231249348484,763,0.0,0.0,Healthy,Healthy
set 6 school milk bottles in crate,13269.49,0.06480426459557016,52.257116758080414,405,0.0,0.0,Healthy,Healthy
christmas toilet roll,13263.93,0.06477711119998741,52.3218938692804,596,0.0,0.0,Healthy,Healthy
bag 250g swirly marbles,13235.16,0.06463660702895939,52.38653047630936,568,0.0,0.0,Healthy,Healthy
set/20 red retrospot paper napkins,13231.539999999999,0.06461892801960516,52.451149404328966,1181,,,Healthy,Weak
bread bin diner style red,13213.97,0.06453312133608197,52.51568252566505,344,1.0,0.0,Healthy,Healthy
pink paper parasol,13210.85,0.06451788417884848,52.5802004098439,250,3.0,0.0,Healthy,Healthy
door mat new england,13201.61,0.064472758751657,52.64467316859555,464,0.0,0.0,Healthy,Healthy
charlotte bag pink polkadot,13172.0,0.06432815226906613,52.709001320864616,906,,,Healthy,Weak
large circular mirror mobile,13153.8,0.06423926885187077,52.77324058971649,344,1.0,0.0,Healthy,Healthy
advent calendar gingham sack,13141.08,0.06417714813391888,52.83741773785041,495,0.0,0.0,Healthy,Healthy
suki  shoulder bag,13103.21,0.06399220225429318,52.9014099401047,921,0.0,0.0,Healthy,Healthy
paper bunting coloured lace,13076.880000000001,0.06386361432161444,52.96527355442631,619,156.0,1.0,Churned,Churned
plasters in tin skulls,13013.15,0.0635523758503035,53.02882593027662,1090,0.0,0.0,Healthy,Healthy
hanging metal heart lantern,12985.31,0.06341641352422009,53.09224234380084,784,0.0,0.0,Healthy,Healthy
doormat topiary,12927.53,0.0631342330931461,53.155376576893985,337,,,Healthy,Weak
set of 72 pink heart paper doilies,12913.24,0.06306444495953503,53.21844102185352,1019,1.0,0.0,Healthy,Healthy
pharmacie first aid tin,12879.460000000001,0.06289947343025709,53.28134049528378,424,0.0,0.0,Healthy,Healthy
photo frame cornice,12864.25,0.06282519228874384,53.34416568757252,640,0.0,0.0,Healthy,Healthy
vintage red kitchen cabinet,12845.0,0.06273118098209492,53.40689686855462,53,37.0,0.0,At Risk,At Risk
3 tier cake tin red and cream,12837.46,0.06269435785211398,53.469591226406735,263,0.0,0.0,Healthy,Healthy
edwardian parasol pink,12806.76,0.06254442813189989,53.532135654538635,382,0.0,0.0,Healthy,Healthy
edwardian parasol pink,12806.76,0.06254442813189989,53.532135654538635,382,4.0,0.0,Healthy,Healthy
"set 3 retrospot tea,coffee,sugar",12764.91,0.06234004510939302,53.59447569964803,498,,,Healthy,Weak
pack of 6 pannetone gift boxes,12739.15,0.06221424088813192,53.65668994053616,571,0.0,0.0,Healthy,Healthy
wooden advent calendar red,12704.15,0.06204331123967935,53.71873325177584,209,8.0,0.0,Healthy,Healthy
coffee mug apples design,12701.630000000001,0.06203100430499077,53.78076425608083,540,0.0,0.0,Healthy,Healthy
ceramic strawberry cake money bank,12654.71,0.06180186090197948,53.84256611698281,880,0.0,0.0,Healthy,Healthy
childrens cutlery retrospot red,12604.23,0.061555331511868455,53.90412144849468,317,,,Healthy,Weak
doormat respectable house,12524.1,0.06116400029099689,53.96528544878567,320,0.0,0.0,Healthy,Healthy
black/blue dots ruffled umbrella,12491.17,0.06100317991032422,54.026288628695994,311,3.0,0.0,Healthy,Healthy
black/blue dots ruffled umbrella,12491.17,0.06100317991032422,54.026288628695994,311,10.0,0.0,Healthy,Healthy
pack of 12 london tissues,12460.16,0.06085173624179523,54.08714036493779,825,0.0,0.0,Healthy,Healthy
red retrospot small milk jug,12456.39,0.06083332467680478,54.147973689614595,814,,,Healthy,Weak
sombrero,12450.85,0.06080626895530685,54.2087799585699,127,2.0,0.0,At Risk,At Risk
box of vintage jigsaw blocks,12432.28,0.06071557856754217,54.26949553713744,541,1.0,0.0,Healthy,Healthy
candleholder pink hanging heart,12411.640000000001,0.06061477891199757,54.330110316049435,594,1.0,0.0,Healthy,Healthy
christmas craft little friends,12382.47,0.06047232125927294,54.39058263730871,704,0.0,0.0,Healthy,Healthy
pink fairy cake childrens apron,12377.5,0.06044804924919267,54.45103068655791,823,9.0,0.0,Healthy,Healthy
childrens cutlery polkadot blue,12366.97,0.06039662384352965,54.51142731040144,289,,,Healthy,Weak
regency sugar bowl green,12342.43,0.06027677774144319,54.57170408814288,322,1.0,0.0,Healthy,Healthy
red spot ceramic drawer knob,12339.32,0.06026158942125212,54.63196567756413,727,0.0,0.0,Healthy,Healthy
retrospot childrens apron,12324.05,0.060187015257484384,54.692152692821615,634,,,Healthy,Weak
circus parade lunch box,12239.9,0.05977605154556198,54.75192874436718,662,,,Healthy,Weak
antique lily fairy lights,12234.56,0.05974997256491236,54.81167871693209,292,388.0,1.0,Churned,Churned
ribbon reel stripes design,12192.05,0.0595423662976061,54.8712210832297,957,1.0,0.0,Healthy,Healthy
set/20 red spotty paper napkins,12185.39,0.059509840827357705,54.93073092405706,942,0.0,0.0,Healthy,Healthy
coffee mug cat + bird design,12124.78,0.059213839513280256,54.98994476357034,643,0.0,0.0,Healthy,Healthy
blue diner wall clock,12104.8,0.05911626310253504,55.04906102667288,543,0.0,0.0,Healthy,Healthy
blue spot ceramic drawer knob,12074.4,0.058967798493593376,55.10802882516647,767,0.0,0.0,Healthy,Healthy
red floral feltcraft shoulder bag,12066.52,0.05892931490417034,55.16695814007064,613,0.0,0.0,Healthy,Healthy
strawberry   picnic bag,12038.82,0.058794036296680736,55.22575217636732,657,5.0,0.0,Healthy,Healthy
"assorted flower colour ""leis""",11961.49,0.05841637944768537,55.28416855581501,277,2.0,0.0,Healthy,Healthy
set of 36 teatime paper doilies,11864.15,0.05794099967681755,55.342109555491824,812,3.0,0.0,Healthy,Healthy
alarm clock bakelike orange,11864.0,0.057940267121181326,55.400049822613006,612,4.0,0.0,Healthy,Healthy
natural slate rectangle chalkboard,11788.06,0.05756939862108165,55.45761922123409,808,0.0,0.0,Healthy,Healthy
gardeners kneeling pad cup of tea,11785.99,0.05755928935330174,55.51517851058739,758,0.0,0.0,Healthy,Healthy
set3 book box green gingham flower,11762.93,0.05744667113349271,55.57262518172088,465,2.0,0.0,Healthy,Healthy
red/white dot mini cases,11748.16,0.057374538821845726,55.62999972054273,401,0.0,0.0,Healthy,Healthy
t-light glass fluted antique,11728.69,0.05727945310026368,55.68727917364299,434,0.0,0.0,Healthy,Healthy
tea time kitchen apron,11721.990000000002,0.057246732281845625,55.74452590592484,351,3.0,0.0,Healthy,Healthy
tea time kitchen apron,11721.990000000002,0.057246732281845625,55.74452590592484,351,384.0,1.0,Churned,Churned
feltcraft princess lola doll,11697.6,0.057127618735395375,55.80165352466023,647,0.0,0.0,Healthy,Healthy
christmas lights 10 vintage baubles,11696.64,0.057122930379323526,55.85877645503955,356,0.0,0.0,Healthy,Healthy
red spot heart hot water bottle,11670.66,0.0569960517431293,55.91577250678268,455,0.0,0.0,Healthy,Healthy
place setting white heart,11609.19,0.056695850443404174,55.972468357226084,716,0.0,0.0,Healthy,Healthy
aged glass silver t-light holder,11593.86,0.05662098325738195,56.029089340483466,643,0.0,0.0,Healthy,Healthy
jumbo bag paisley park,11581.83,0.05656223229535667,56.08565157277882,338,0.0,0.0,Healthy,Healthy
first aid tin,11564.43,0.05647725584155453,56.14212882862038,534,0.0,0.0,Healthy,Healthy
doorstop retrospot heart,11561.95,0.05646514425503562,56.198593972875415,697,0.0,0.0,Healthy,Healthy
babushka lights string of 10,11542.6,0.05637064457796254,56.254964617453375,413,1.0,0.0,Healthy,Healthy
door mat fairy cake,11532.31,0.05632039126131748,56.31128500871469,386,0.0,0.0,Healthy,Healthy
piggy bank retrospot,11492.82,0.05612753378082056,56.367412542495515,598,12.0,0.0,Healthy,Healthy
